id,raceId,driverId,constructorId,year,round,circuitId,lat,lng,alt,track_length_km,number_of_turns,grid,driver_age,driver_nationality_code,constructor_nationality_code,q1_ms,q2_ms,q3_ms,best_qual_ms,pit_stop_count,avg_pit_ms,rolling_avg_position,career_wins_so_far,prev_championship_points,prev_championship_position,prev_constructor_points,finishing_position
891_818,891,818,5,2013,11,13,50.60487,5.96973,401,4.05,16,18,23.3347022587269,19,14,119789.0,,,119789.0,3.0,23274.666666666668,18.0,0.0,13.2,13.0,25.2,12
891_4,891,4,6,2013,11,13,50.60487,5.96973,401,4.05,16,9,32.07392197125257,37,14,118260.0,108957.0,124833.0,108957.0,3.0,22067.33333333333,4.0,32.0,131.7,3.0,197.8,2
891_13,891,13,6,2013,11,13,50.60487,5.96973,401,4.05,16,10,32.33401779603012,8,14,119049.0,110493.0,126980.0,110493.0,3.0,22354.0,12.0,11.0,59.3,7.0,223.4,7
891_17,891,17,9,2013,11,13,50.60487,5.96973,401,4.05,16,3,36.99383983572896,5,2,122012.0,106557.0,124801.0,106557.0,3.0,22043.666666666668,4.333333333333333,9.0,108.0,5.0,281.2,5
891_20,891,20,9,2013,11,13,50.60487,5.96973,401,4.05,16,2,26.14647501711157,20,2,120549.0,108262.0,120053.0,108262.0,3.0,22112.666666666668,8.333333333333334,30.0,171.1,1.0,304.7,1
891_16,891,16,10,2013,11,13,50.60487,5.96973,401,4.05,16,12,30.62012320328542,20,12,125484.0,108042.0,,108042.0,,,14.0,0.0,23.7,11.0,59.5,9
891_814,891,814,10,2013,11,13,50.60487,5.96973,401,4.05,16,5,27.359342915811087,9,12,119230.0,111032.0,124935.0,111032.0,3.0,22247.0,12.666666666666666,0.0,36.0,10.0,60.2,20
891_807,891,807,15,2013,11,13,50.60487,5.96973,401,4.05,16,11,26.01779603011636,20,23,121582.0,106548.0,,106548.0,3.0,20942.0,10.333333333333334,0.0,7.1,15.0,7.1,13
891_821,891,821,15,2013,11,13,50.60487,5.96973,401,4.05,16,21,22.05612594113621,29,23,125899.0,,,125899.0,1.0,22266.0,16.333333333333332,0.0,0.0,18.0,7.0,14
891_1,891,1,131,2013,11,13,50.60487,5.96973,401,4.05,16,1,28.629705681040384,9,10,117346.0,105813.0,120801.0,105813.0,3.0,21539.666666666668,3.333333333333333,22.0,127.1,4.0,207.5,3
891_3,891,3,131,2013,11,13,50.60487,5.96973,401,4.05,16,4,28.1615331964408,20,10,120127.0,106612.0,124519.0,106612.0,3.0,22492.666666666668,9.666666666666666,3.0,82.2,6.0,229.9,4
891_820,891,820,206,2013,11,13,50.60487,5.96973,401,4.05,16,16,22.34633812457221,9,20,121630.0,110911.0,,110911.0,3.0,23007.0,17.666666666666668,0.0,0.0,22.0,0.0,19
891_824,891,824,206,2013,11,13,50.60487,5.96973,401,4.05,16,15,24.060232717316907,19,20,122992.0,112231.0,,112231.0,3.0,22218.0,17.666666666666668,0.0,0.0,19.0,0.0,18
891_819,891,819,207,2013,11,13,50.60487,5.96973,401,4.05,16,22,23.52361396303901,19,16,127971.0,,,127971.0,2.0,22619.0,15.666666666666666,0.0,0.0,20.0,0.0,22
891_823,891,823,207,2013,11,13,50.60487,5.96973,401,4.05,16,14,28.33401779603012,16,16,117038.0,114196.0,,114196.0,3.0,22945.0,16.666666666666668,0.0,0.0,21.0,0.0,16
891_8,891,8,208,2013,11,13,50.60487,5.96973,401,4.05,16,8,33.856262833675565,18,5,123999.0,108246.0,123303.0,108246.0,2.0,21919.0,3.0,20.0,131.7,2.0,180.1,21
891_154,891,154,208,2013,11,13,50.60487,5.96973,401,4.05,16,7,27.35660506502396,19,5,119653.0,108490.0,119950.0,108490.0,4.0,21161.75,9.333333333333334,0.0,49.0,8.0,186.8,8
892_18,892,18,1,2013,12,14,45.48438,9.2458,162,3.7,14,9,33.637234770705,9,5,84191.0,86251.0,84849.0,84191.0,2.0,23112.0,6.333333333333333,15.0,47.3,9.0,66.8,10
892_815,892,815,1,2013,12,14,45.48438,9.2458,162,3.7,14,8,23.616700889801507,29,5,83148.0,83490.0,85617.0,83148.0,2.0,20112.5,9.333333333333334,0.0,17.5,12.0,65.6,12
892_813,892,813,3,2013,12,14,45.48438,9.2458,162,3.7,14,14,28.501026694045173,42,5,84457.0,83578.0,,83578.0,3.0,30727.0,14.0,1.0,1.0,16.0,1.0,14
892_822,892,822,3,2013,12,14,45.48438,9.2458,162,3.7,14,18,24.030116358658454,18,5,85493.0,,,85493.0,2.0,23022.0,17.0,0.0,0.0,17.0,1.0,15
892_817,892,817,5,2013,12,14,45.48438,9.2458,162,3.7,14,7,24.188911704312115,5,14,86401.0,83786.0,82095.0,82095.0,2.0,23081.0,11.666666666666666,0.0,12.2,14.0,25.2,7
892_818,892,818,5,2013,12,14,45.48438,9.2458,162,3.7,14,10,23.37303216974675,19,14,85738.0,83819.0,90220.0,83819.0,2.0,23859.0,14.666666666666666,0.0,12.6,13.0,31.2,21
892_4,892,4,6,2013,12,14,45.48438,9.2458,162,3.7,14,5,32.11225188227242,37,14,86181.0,84027.0,85600.0,84027.0,2.0,22389.0,3.6666666666666665,32.0,151.7,2.0,223.4,2
892_13,892,13,6,2013,12,14,45.48438,9.2458,162,3.7,14,4,32.37234770704997,8,14,84038.0,82908.0,84826.0,82908.0,2.0,22398.5,12.333333333333334,11.0,66.0,7.0,254.6,4
892_17,892,17,9,2013,12,14,45.48438,9.2458,162,3.7,14,2,37.0321697467488,5,2,87398.0,84638.0,85687.0,84638.0,2.0,23945.5,5.333333333333333,9.0,111.7,5.0,304.7,3
892_20,892,20,9,2013,12,14,45.48438,9.2458,162,3.7,14,1,26.184804928131417,20,2,84327.0,85704.0,85623.0,84327.0,2.0,22017.5,1.6666666666666667,31.0,202.8,1.0,361.4,1
892_16,892,16,10,2013,12,14,45.48438,9.2458,162,3.7,14,17,30.65845311430527,20,12,86605.0,86506.0,,86506.0,2.0,23942.5,14.666666666666666,0.0,25.6,11.0,60.2,16
892_814,892,814,10,2013,12,14,45.48438,9.2458,162,3.7,14,15,27.39767282683093,9,12,85004.0,86958.0,,85004.0,2.0,22836.0,16.333333333333332,0.0,35.2,10.0,62.0,22
892_807,892,807,15,2013,12,14,45.48438,9.2458,162,3.7,14,3,26.05612594113621,20,23,84694.0,83053.0,85558.0,83053.0,2.0,23669.0,11.333333333333334,0.0,6.8,15.0,7.0,5
892_821,892,821,15,2013,12,14,45.48438,9.2458,162,3.7,14,16,22.094455852156056,29,23,83613.0,,,83613.0,3.0,20775.666666666668,16.333333333333332,0.0,0.0,18.0,16.7,13
892_1,892,1,131,2013,12,14,45.48438,9.2458,162,3.7,14,12,28.66803559206023,9,10,87102.0,84930.0,,84930.0,2.0,23615.0,3.0,22.0,140.9,3.0,229.9,9
892_3,892,3,131,2013,12,14,45.48438,9.2458,162,3.7,14,6,28.199863107460644,20,10,84440.0,85185.0,84700.0,84440.0,2.0,24239.0,10.666666666666666,3.0,98.5,6.0,242.6,6
892_820,892,820,206,2013,12,14,45.48438,9.2458,162,3.7,14,22,22.38466803559206,9,20,89989.0,,,89989.0,3.0,22171.0,18.33333333333333,0.0,0.0,22.0,0.0,20
892_824,892,824,206,2013,12,14,45.48438,9.2458,162,3.7,14,21,24.098562628336754,19,20,88932.0,,,88932.0,2.0,23996.5,18.33333333333333,0.0,0.0,19.0,0.0,19
892_819,892,819,207,2013,12,14,45.48438,9.2458,162,3.7,14,20,23.561943874058866,19,16,87321.0,,,87321.0,,,18.0,0.0,0.0,20.0,0.0,17
892_823,892,823,207,2013,12,14,45.48438,9.2458,162,3.7,14,19,28.372347707049965,16,16,87515.0,,,87515.0,2.0,25065.0,16.0,0.0,0.0,21.0,0.0,18
892_8,892,8,208,2013,12,14,45.48438,9.2458,162,3.7,14,11,33.894592744695416,18,5,86083.0,86418.0,,86083.0,1.0,24003.0,8.333333333333334,20.0,135.8,4.0,186.8,11
892_154,892,154,208,2013,12,14,45.48438,9.2458,162,3.7,14,13,27.394934976043807,19,5,83194.0,83274.0,,83194.0,1.0,23405.0,5.666666666666667,0.0,53.8,8.0,190.6,8
893_18,893,18,1,2013,13,15,1.28729,104.08548,18,4.48,16,8,33.67556468172484,9,5,106867.0,106895.0,102597.0,102597.0,1.0,24113.0,7.666666666666667,15.0,48.0,9.0,65.6,7
893_815,893,815,1,2013,13,15,1.28729,104.08548,18,4.48,16,14,23.65503080082136,29,5,104550.0,104253.0,,104253.0,1.0,24677.0,10.666666666666666,0.0,18.4,12.0,74.4,8
893_813,893,813,3,2013,13,15,1.28729,104.08548,18,4.48,16,18,28.539356605065024,42,5,106592.0,,,106592.0,1.0,24207.0,13.666666666666666,1.0,1.0,16.0,1.0,11
893_822,893,822,3,2013,13,15,1.28729,104.08548,18,4.48,16,16,24.0684462696783,18,5,104500.0,108145.0,,104500.0,1.0,25522.0,16.666666666666668,0.0,0.0,17.0,1.0,13
893_817,893,817,5,2013,13,15,1.28729,104.08548,18,4.48,16,9,24.22724161533197,5,14,106027.0,105292.0,102292.0,102292.0,1.0,24699.0,10.0,0.0,17.6,13.0,31.2,22
893_818,893,818,5,2013,13,15,1.28729,104.08548,18,4.48,16,12,23.4113620807666,19,14,108286.0,104895.0,,104895.0,,,15.0,0.0,13.2,15.0,31.2,14
893_4,893,4,6,2013,13,15,1.28729,104.08548,18,4.48,16,7,32.15058179329227,37,14,106080.0,104223.0,103097.0,103097.0,1.0,24605.0,3.0,32.0,169.1,2.0,254.6,2
893_13,893,13,6,2013,13,15,1.28729,104.08548,18,4.48,16,6,32.41067761806981,8,14,105225.0,104539.0,103759.0,103759.0,1.0,24777.0,6.333333333333333,11.0,81.4,7.0,276.8,6
893_17,893,17,9,2013,13,15,1.28729,104.08548,18,4.48,16,4,37.07049965776865,5,2,106493.0,104806.0,104343.0,104343.0,1.0,23411.0,4.0,9.0,130.6,5.0,361.4,15
893_20,893,20,9,2013,13,15,1.28729,104.08548,18,4.48,16,1,26.223134839151268,20,2,105405.0,104803.0,101475.0,101475.0,1.0,23611.0,1.6666666666666667,32.0,218.4,1.0,386.9,1
893_16,893,16,10,2013,13,15,1.28729,104.08548,18,4.48,16,15,30.69678302532512,20,12,107503.0,106437.0,,106437.0,1.0,26921.0,15.666666666666666,0.0,25.1,11.0,62.0,10
893_814,893,814,10,2013,13,15,1.28729,104.08548,18,4.48,16,17,27.43600273785079,9,12,108383.0,,,108383.0,,,20.0,0.0,36.8,10.0,61.0,20
893_807,893,807,15,2013,13,15,1.28729,104.08548,18,4.48,16,11,26.094455852156056,20,23,104726.0,102894.0,,102894.0,1.0,25729.0,9.666666666666666,0.0,17.1,14.0,16.7,9
893_821,893,821,15,2013,13,15,1.28729,104.08548,18,4.48,16,10,22.132785763175907,29,23,105203.0,105718.0,,105203.0,1.0,24428.0,16.0,0.0,0.0,18.0,19.1,12
893_1,893,1,131,2013,13,15,1.28729,104.08548,18,4.48,16,5,28.70636550308008,9,10,101935.0,102574.0,106251.0,101935.0,2.0,24552.0,4.333333333333333,22.0,138.6,3.0,242.6,5
893_3,893,3,131,2013,13,15,1.28729,104.08548,18,4.48,16,2,28.23819301848049,20,10,103503.0,106824.0,101313.0,101313.0,1.0,23405.0,9.666666666666666,3.0,105.1,6.0,274.9,4
893_820,893,820,206,2013,13,15,1.28729,104.08548,18,4.48,16,22,22.42299794661191,9,20,111828.0,,,111828.0,1.0,26908.0,18.666666666666668,0.0,0.0,22.0,0.0,17
893_824,893,824,206,2013,13,15,1.28729,104.08548,18,4.48,16,21,24.136892539356605,19,20,110726.0,,,110726.0,1.0,24672.0,17.666666666666668,0.0,0.0,19.0,0.0,18
893_819,893,819,207,2013,13,15,1.28729,104.08548,18,4.48,16,19,23.60027378507872,19,16,110801.0,,,110801.0,2.0,25403.0,18.0,0.0,0.0,20.0,0.0,19
893_823,893,823,207,2013,13,15,1.28729,104.08548,18,4.48,16,20,28.410677618069816,16,16,106843.0,,,106843.0,2.0,30073.5,16.0,0.0,0.0,21.0,0.0,16
893_8,893,8,208,2013,13,15,1.28729,104.08548,18,4.48,16,13,33.93292265571527,18,5,107677.0,103282.0,,103282.0,2.0,27523.5,11.333333333333334,20.0,133.0,4.0,190.6,3
893_154,893,154,208,2013,13,15,1.28729,104.08548,18,4.48,16,3,27.43326488706365,19,5,107872.0,106788.0,102718.0,102718.0,1.0,26294.0,7.333333333333333,0.0,57.8,8.0,209.9,21
894_18,894,18,1,2013,14,35,34.89503,125.98873,0,3.99,13,11,33.713894592744694,9,5,98082.0,97919.0,,97919.0,2.0,29915.0,7.666666666666667,15.0,54.0,9.0,74.4,8
894_815,894,815,1,2013,14,35,34.89503,125.98873,0,3.99,13,10,23.693360711841205,29,5,96091.0,99889.0,,96091.0,2.0,28841.0,10.333333333333334,0.0,22.5,12.0,78.6,10
894_813,894,813,3,2013,14,35,34.89503,125.98873,0,3.99,13,18,28.577686516084874,42,5,97614.0,,,97614.0,3.0,30346.666666666668,14.0,1.0,1.0,16.0,1.0,13
894_822,894,822,3,2013,14,35,34.89503,125.98873,0,3.99,13,17,24.10677618069815,18,5,97987.0,,,97987.0,3.0,32258.33333333333,14.333333333333334,0.0,0.0,18.0,1.0,12
894_817,894,817,5,2013,14,35,34.89503,125.98873,0,3.99,13,12,24.265571526351813,5,14,95683.0,100559.0,,95683.0,1.0,30907.0,13.0,0.0,18.1,14.0,31.2,19
894_818,894,818,5,2013,14,35,34.89503,125.98873,0,3.99,13,16,23.449691991786448,19,14,98865.0,100571.0,,98865.0,3.0,29140.666666666668,15.666666666666666,0.0,13.1,15.0,31.8,18
894_4,894,4,6,2013,14,35,34.89503,125.98873,0,3.99,13,5,32.18891170431211,37,14,101322.0,97324.0,100712.0,97324.0,2.0,29645.0,2.0,32.0,182.2,2.0,276.8,6
894_13,894,13,6,2013,14,35,34.89503,125.98873,0,3.99,13,6,32.44900752908966,8,14,97820.0,96242.0,97927.0,96242.0,3.0,30033.33333333333,5.666666666666667,11.0,87.8,7.0,281.5,9
894_17,894,17,9,2013,14,35,34.89503,125.98873,0,3.99,13,13,37.1088295687885,5,2,98822.0,95382.0,97015.0,95382.0,2.0,28250.5,7.666666666666667,9.0,127.1,5.0,386.9,21
894_20,894,20,9,2013,14,35,34.89503,125.98873,0,3.99,13,1,26.261464750171115,20,2,99123.0,100144.0,99338.0,99123.0,2.0,28849.5,1.0,33.0,245.6,1.0,399.1,1
894_16,894,16,10,2013,14,35,34.89503,125.98873,0,3.99,13,14,30.73511293634497,20,12,96025.0,96820.0,,96025.0,3.0,29994.33333333333,11.666666666666666,0.0,25.7,11.0,61.0,20
894_814,894,814,10,2013,14,35,34.89503,125.98873,0,3.99,13,15,27.47433264887064,9,12,100614.0,95841.0,,95841.0,2.0,29211.0,20.666666666666668,0.0,36.8,10.0,61.0,22
894_807,894,807,15,2013,14,35,34.89503,125.98873,0,3.99,13,7,26.132785763175907,20,23,99719.0,98692.0,97153.0,97153.0,2.0,29824.0,9.0,0.0,19.1,13.0,19.1,4
894_821,894,821,15,2013,14,35,34.89503,125.98873,0,3.99,13,8,22.17111567419576,29,23,101388.0,99212.0,98547.0,98547.0,2.0,30828.5,13.0,0.0,0.0,17.0,31.1,11
894_1,894,1,131,2013,14,35,34.89503,125.98873,0,3.99,13,2,28.744695414099933,9,10,97291.0,95363.0,95745.0,95363.0,2.0,29428.0,5.666666666666667,22.0,152.2,3.0,274.9,5
894_3,894,3,131,2013,14,35,34.89503,125.98873,0,3.99,13,4,28.27652292950034,20,10,99777.0,100727.0,96036.0,96036.0,2.0,29737.5,4.666666666666667,3.0,118.9,6.0,277.5,7
894_820,894,820,206,2013,14,35,34.89503,125.98873,0,3.99,13,21,22.46132785763176,9,20,98921.0,,,98921.0,3.0,30817.666666666668,18.666666666666668,0.0,0.0,22.0,0.0,17
894_824,894,824,206,2013,14,35,34.89503,125.98873,0,3.99,13,22,24.175222450376456,19,20,98856.0,,,98856.0,4.0,30474.0,18.33333333333333,0.0,0.0,19.0,0.0,16
894_819,894,819,207,2013,14,35,34.89503,125.98873,0,3.99,13,19,23.638603696098563,19,16,101649.0,,,101649.0,3.0,31159.666666666668,19.33333333333333,0.0,0.0,20.0,0.0,14
894_823,894,823,207,2013,14,35,34.89503,125.98873,0,3.99,13,20,28.449007529089663,16,16,98048.0,,,98048.0,3.0,33042.0,16.666666666666668,0.0,0.0,21.0,0.0,15
894_8,894,8,208,2013,14,35,34.89503,125.98873,0,3.99,13,9,33.97125256673511,18,5,99611.0,101126.0,100585.0,99611.0,2.0,30967.5,11.666666666666666,20.0,147.3,4.0,209.9,2
894_154,894,154,208,2013,14,35,34.89503,125.98873,0,3.99,13,3,27.471594798083505,19,5,98474.0,98917.0,95219.0,95219.0,3.0,43792.0,12.333333333333334,0.0,57.1,8.0,243.8,3
895_18,895,18,1,2013,15,22,34.71749,135.893,45,6.79,20,10,33.73305954825462,9,5,93927.0,90117.0,90297.0,90117.0,2.0,26378.0,8.333333333333334,15.0,57.5,9.0,78.6,9
895_815,895,815,1,2013,15,22,34.71749,135.893,45,6.79,20,11,23.71252566735113,29,5,90231.0,91703.0,,90231.0,2.0,30907.5,10.0,0.0,22.9,13.0,82.3,15
895_813,895,813,3,2013,15,22,34.71749,135.893,45,6.79,20,15,28.5968514715948,42,5,93192.0,93881.0,,93192.0,2.0,23710.5,12.666666666666666,1.0,1.0,16.0,1.0,16
895_822,895,822,3,2013,15,22,34.71749,135.893,45,6.79,20,13,24.12594113620808,18,5,94416.0,93628.0,,93628.0,2.0,24206.0,13.333333333333334,0.0,0.0,18.0,1.0,17
895_817,895,817,5,2013,15,22,34.71749,135.893,45,6.79,20,16,24.28473648186174,5,14,94886.0,93512.0,,93512.0,2.0,23710.0,16.0,0.0,17.7,14.0,31.8,13
895_818,895,818,5,2013,15,22,34.71749,135.893,45,6.79,20,17,23.468856947296374,19,14,91886.0,,,91886.0,3.0,24544.666666666668,17.666666666666668,0.0,13.0,15.0,30.3,12
895_4,895,4,6,2013,15,22,34.71749,135.893,45,6.79,20,8,32.20807665982204,37,14,91638.0,94417.0,93111.0,91638.0,2.0,22850.5,3.333333333333333,32.0,198.3,2.0,281.5,4
895_13,895,13,6,2013,15,22,34.71749,135.893,45,6.79,20,5,32.46817248459959,8,14,94248.0,93227.0,90135.0,90135.0,2.0,23086.0,6.333333333333333,11.0,90.4,7.0,294.2,10
895_17,895,17,9,2013,15,22,34.71749,135.893,45,6.79,20,1,37.12799452429842,5,2,94223.0,90908.0,91926.0,90908.0,3.0,22656.33333333333,13.0,9.0,127.0,5.0,399.1,2
895_20,895,20,9,2013,15,22,34.71749,135.893,45,6.79,20,2,26.28062970568104,20,2,91347.0,93361.0,89499.0,89499.0,2.0,22801.0,1.0,34.0,276.5,1.0,440.1,1
895_16,895,16,10,2013,15,22,34.71749,135.893,45,6.79,20,22,30.75427789185489,20,12,92216.0,,,92216.0,4.0,35020.5,15.333333333333334,0.0,25.4,12.0,61.0,14
895_814,895,814,10,2013,15,22,34.71749,135.893,45,6.79,20,12,27.49349760438056,9,12,89826.0,94735.0,,89826.0,2.0,23769.5,21.33333333333333,0.0,35.0,10.0,62.7,11
895_807,895,807,15,2013,15,22,34.71749,135.893,45,6.79,20,7,26.151950718685832,20,23,91333.0,93400.0,92474.0,91333.0,2.0,24560.0,6.0,0.0,30.5,11.0,31.1,6
895_821,895,821,15,2013,15,22,34.71749,135.893,45,6.79,20,14,22.190280629705683,29,23,91431.0,94733.0,,91431.0,2.0,23770.5,12.0,0.0,0.0,17.0,44.2,7
895_1,895,1,131,2013,15,22,34.71749,135.893,45,6.79,20,3,28.76386036960985,9,10,94179.0,94113.0,91318.0,91318.0,2.0,23085.5,6.333333333333333,22.0,165.7,4.0,277.5,20
895_3,895,3,131,2013,15,22,34.71749,135.893,45,6.79,20,6,28.295687885010267,20,10,89971.0,91526.0,92411.0,89971.0,2.0,32646.5,5.666666666666667,3.0,123.5,6.0,282.2,8
895_820,895,820,206,2013,15,22,34.71749,135.893,45,6.79,20,18,22.480492813141684,9,20,93918.0,,,93918.0,2.0,25173.5,18.0,0.0,0.0,22.0,0.0,19
895_824,895,824,206,2013,15,22,34.71749,135.893,45,6.79,20,21,24.194387405886378,19,20,95735.0,,,95735.0,2.0,22985.5,17.666666666666668,0.0,0.0,19.0,0.0,22
895_819,895,819,207,2013,15,22,34.71749,135.893,45,6.79,20,20,23.65776865160849,19,16,93711.0,,,93711.0,2.0,23514.5,16.666666666666668,0.0,0.0,20.0,0.0,18
895_823,895,823,207,2013,15,22,34.71749,135.893,45,6.79,20,19,28.468172484599588,16,16,95692.0,,,95692.0,3.0,22345.33333333333,16.333333333333332,0.0,0.0,21.0,0.0,21
895_8,895,8,208,2013,15,22,34.71749,135.893,45,6.79,20,9,33.99041752224504,18,5,93755.0,92725.0,90498.0,90498.0,2.0,22539.5,5.333333333333333,20.0,163.0,3.0,243.8,5
895_154,895,154,208,2013,15,22,34.71749,135.893,45,6.79,20,4,27.49075975359343,19,5,89893.0,94068.0,90687.0,89893.0,2.0,22657.5,10.666666666666666,0.0,72.7,8.0,259.3,3
896_18,896,18,1,2013,16,68,28.43437,77.36628,194,6.31,19,10,33.77138945927447,9,5,86743.0,86463.0,86401.0,86401.0,3.0,24797.666666666668,8.0,15.0,60.2,9.0,82.3,14
896_815,896,815,1,2013,16,68,28.43437,77.36628,194,6.31,19,9,23.750855578370977,29,5,84233.0,87805.0,83586.0,83586.0,3.0,27104.666666666668,11.0,0.0,22.7,13.0,94.7,5
896_813,896,813,3,2013,16,68,28.43437,77.36628,194,6.31,19,18,28.635181382614647,42,5,88278.0,,,88278.0,2.0,24577.5,13.333333333333334,1.0,1.0,17.0,1.0,12
896_822,896,822,3,2013,16,68,28.43437,77.36628,194,6.31,19,15,24.164271047227928,18,5,87458.0,87282.0,,87282.0,2.0,23598.0,14.0,0.0,0.0,18.0,1.0,16
896_817,896,817,5,2013,16,68,28.43437,77.36628,194,6.31,19,11,24.32306639288159,5,14,83530.0,83856.0,,83530.0,3.0,22455.666666666668,18.0,0.0,17.5,14.0,30.3,10
896_818,896,818,5,2013,16,68,28.43437,77.36628,194,6.31,19,14,23.50718685831622,19,14,84141.0,85530.0,,84141.0,3.0,24944.666666666668,14.666666666666666,0.0,12.6,15.0,32.8,13
896_4,896,4,6,2013,16,68,28.43437,77.36628,194,6.31,19,8,32.24640657084189,37,14,85114.0,85180.0,86352.0,85114.0,2.0,22686.5,4.0,32.0,202.8,2.0,294.2,11
896_13,896,13,6,2013,16,68,28.43437,77.36628,194,6.31,19,5,32.506502395619435,8,14,85703.0,86619.0,83020.0,83020.0,3.0,21422.0,8.333333333333334,11.0,90.2,7.0,300.5,4
896_17,896,17,9,2013,16,68,28.43437,77.36628,194,6.31,19,4,37.16632443531827,5,2,83460.0,86098.0,85792.0,83460.0,3.0,23135.33333333333,12.666666666666666,9.0,148.5,5.0,440.1,20
896_20,896,20,9,2013,16,68,28.43437,77.36628,194,6.31,19,1,26.31895961670089,20,2,83597.0,82576.0,86522.0,82576.0,2.0,22886.5,1.0,35.0,298.5,1.0,457.7,1
896_16,896,16,10,2013,16,68,28.43437,77.36628,194,6.31,19,13,30.792607802874745,20,12,84827.0,84270.0,,84270.0,2.0,23495.5,14.666666666666666,0.0,26.5,12.0,62.7,9
896_814,896,814,10,2013,16,68,28.43437,77.36628,194,6.31,19,12,27.53182751540041,9,12,87461.0,84867.0,,84867.0,2.0,23368.5,17.666666666666668,0.0,35.1,11.0,68.1,8
896_807,896,807,15,2013,16,68,28.43437,77.36628,194,6.31,19,7,26.190280629705683,20,23,86762.0,87791.0,87704.0,86762.0,2.0,23957.5,6.333333333333333,0.0,38.7,10.0,44.2,19
896_821,896,821,15,2013,16,68,28.43437,77.36628,194,6.31,19,16,22.22861054072553,29,23,85703.0,88533.0,,85703.0,2.0,23218.0,10.0,0.0,6.2,16.0,44.6,15
896_1,896,1,131,2013,16,68,28.43437,77.36628,194,6.31,19,3,28.802190280629706,9,10,85722.0,84050.0,84581.0,84050.0,1.0,25427.0,10.0,22.0,165.5,4.0,282.2,6
896_3,896,3,131,2013,16,68,28.43437,77.36628,194,6.31,19,2,28.33401779603012,20,10,87404.0,83472.0,82373.0,82373.0,4.0,21871.5,6.333333333333333,3.0,123.0,6.0,304.3,2
896_820,896,820,206,2013,16,68,28.43437,77.36628,194,6.31,19,22,22.51882272416153,9,20,87227.0,,,87227.0,2.0,24880.5,17.666666666666668,0.0,0.0,22.0,0.0,17
896_824,896,824,206,2013,16,68,28.43437,77.36628,194,6.31,19,19,24.23271731690623,19,20,88059.0,,,88059.0,,,18.666666666666668,0.0,0.0,19.0,0.0,18
896_819,896,819,207,2013,16,68,28.43437,77.36628,194,6.31,19,21,23.696098562628336,19,16,89537.0,,,89537.0,3.0,22102.33333333333,17.0,0.0,0.0,20.0,0.0,21
896_823,896,823,207,2013,16,68,28.43437,77.36628,194,6.31,19,20,28.50650239561944,16,16,89623.0,,,89623.0,,,17.333333333333332,0.0,0.0,21.0,0.0,22
896_8,896,8,208,2013,16,68,28.43437,77.36628,194,6.31,19,6,34.02874743326489,18,5,84045.0,87669.0,86382.0,84045.0,2.0,23285.5,3.333333333333333,20.0,172.6,3.0,259.3,7
896_154,896,154,208,2013,16,68,28.43437,77.36628,194,6.31,19,17,27.52908966461328,19,5,85921.0,,,85921.0,2.0,23684.0,9.0,0.0,87.0,8.0,279.2,3
897_18,897,18,1,2013,17,24,24.4345,54.34725,3,5.4,12,12,33.790554414784395,9,5,104794.0,103156.0,,103156.0,3.0,24255.666666666668,10.333333333333334,15.0,58.9,9.0,94.7,12
897_815,897,815,1,2013,17,24,24.4345,54.34725,3,5.4,12,8,23.770020533880903,29,5,98995.0,100547.0,99023.0,98995.0,2.0,23601.5,10.0,0.0,32.6,12.0,96.0,9
897_813,897,813,3,2013,17,24,24.4345,54.34725,3,5.4,12,14,28.65434633812457,42,5,99606.0,99744.0,,99606.0,2.0,26193.0,13.666666666666666,1.0,1.0,17.0,1.0,11
897_822,897,822,3,2013,17,24,24.4345,54.34725,3,5.4,12,15,24.18343600273785,18,5,99442.0,103393.0,,99442.0,2.0,26319.5,15.0,0.0,0.0,18.0,1.0,15
897_817,897,817,5,2013,17,24,24.4345,54.34725,3,5.4,12,9,24.34223134839151,5,14,102956.0,100599.0,98531.0,98531.0,2.0,25070.0,14.0,0.0,18.5,14.0,32.8,16
897_818,897,818,5,2013,17,24,24.4345,54.34725,3,5.4,12,13,23.526351813826142,19,14,102554.0,104276.0,,102554.0,2.0,23434.5,14.333333333333334,0.0,12.7,15.0,32.7,17
897_4,897,4,6,2013,17,24,24.4345,54.34725,3,5.4,12,10,32.26557152635181,37,14,103952.0,98733.0,,98733.0,3.0,26215.666666666668,7.0,32.0,212.1,2.0,300.5,5
897_13,897,13,6,2013,17,24,24.4345,54.34725,3,5.4,12,7,32.525667351129364,8,14,99546.0,102724.0,98842.0,98842.0,2.0,22620.0,7.666666666666667,11.0,103.5,8.0,327.9,8
897_17,897,17,9,2013,17,24,24.4345,54.34725,3,5.4,12,1,37.1854893908282,5,2,104274.0,103407.0,100366.0,100366.0,2.0,23563.0,14.333333333333334,9.0,146.2,5.0,457.7,2
897_20,897,20,9,2013,17,24,24.4345,54.34725,3,5.4,12,2,26.338124572210816,20,2,99829.0,98042.0,100167.0,98042.0,2.0,23480.5,1.0,36.0,322.7,1.0,510.7,1
897_16,897,16,10,2013,17,24,24.4345,54.34725,3,5.4,12,17,30.811772758384667,20,12,100948.0,,,100948.0,1.0,24917.0,14.333333333333334,0.0,28.0,13.0,68.1,10
